,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0,0.4572953736654804,0.8426229508196721,0.8066390525640277,0.43856655290102387,0.8426229508196721,0.7736026408549208,0.47769516728624534,0.8426229508196721,0.8426229508196721
1,0.4812925170068027,0.9278688524590164,0.8931526709044272,0.4639344262295082,0.9278688524590164,0.860940607363612,0.5,0.9278688524590164,0.9278688524590164
2,0.4434306569343066,0.7967213114754098,0.7414742132344143,0.41467576791808874,0.7967213114754098,0.6933922676663123,0.4764705882352941,0.7967213114754098,0.7967213114754098
3,0.44545454545454544,0.8032786885245902,0.7156482861400894,0.4016393442622951,0.8032786885245902,0.6452566514377855,0.5,0.8032786885245902,0.8032786885245902
4,0.4899665551839465,0.9606557377049181,0.9799331103678929,0.5,0.9606557377049181,1.0,0.48032786885245904,0.9606557377049181,0.9606557377049181
5,0.47952218430034127,0.921311475409836,0.921311475409836,0.47952218430034127,0.921311475409836,0.921311475409836,0.47952218430034127,0.921311475409836,0.921311475409836
6,0.46858638743455494,0.8817733990147785,0.8633069403966678,0.45897435897435895,0.8817733990147784,0.8455980800808387,0.4786096256684492,0.8817733990147784,0.8817733990147784
7,0.4572192513368984,0.8423645320197044,0.7702905613656121,0.4211822660098522,0.8423645320197044,0.7095780048047756,0.5,0.8423645320197044,0.8423645320197044
8,0.46858638743455494,0.8817733990147785,0.8633069403966678,0.45897435897435895,0.8817733990147784,0.8455980800808387,0.4786096256684492,0.8817733990147784,0.8817733990147784
9,0.4794871794871795,0.9211822660098522,0.9211822660098522,0.4794871794871795,0.9211822660098522,0.9211822660098522,0.4794871794871795,0.9211822660098522,0.9211822660098522
