,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0,0.4277673545966229,0.7475409836065574,0.639547258019869,0.3737704918032787,0.7475409836065574,0.5588175221714593,0.5,0.7475409836065574,0.7475409836065574
1,0.5385955841519695,0.740983606557377,0.6618318552206087,0.8651877133105802,0.740983606557377,0.81082079113747,0.5659340659340659,0.740983606557377,0.740983606557377
2,0.37500000000000006,0.6,0.6024590163934427,0.3765432098765432,0.6,0.6049382716049383,0.373469387755102,0.6,0.6
3,0.4572953736654804,0.8426229508196721,0.8066390525640277,0.43856655290102387,0.8426229508196721,0.7736026408549208,0.47769516728624534,0.8426229508196721,0.8426229508196721
4,0.4066147859922179,0.6852459016393443,0.5892581488805256,0.35665529010238906,0.6852459016393443,0.5168578302467409,0.47285067873303166,0.6852459016393443,0.6852459016393443
5,0.09520932891770316,0.0983606557377049,0.14230415750550734,0.3444857496902106,0.09836065573770492,0.6286387551546915,0.20847851335656215,0.09836065573770492,0.09836065573770493
6,0.42655367231638425,0.7438423645320196,0.6681973783084246,0.3871794871794872,0.7438423645320197,0.6065176203107238,0.4748427672955975,0.7438423645320197,0.7438423645320197
7,0.4297752808988764,0.7536945812807881,0.7155864282946809,0.4090909090909091,0.7536945812807881,0.6811464397671295,0.4526627218934911,0.7536945812807881,0.7536945812807881
8,0.5080519074421513,0.6945812807881774,0.6498142311851312,0.5381750465549349,0.6945812807881774,0.6340369320527286,0.5203827989062888,0.6945812807881774,0.6945812807881774
9,0.5548245614035088,0.7635467980295565,0.7395212168351915,0.5772811918063314,0.7635467980295566,0.7250919631963746,0.550920245398773,0.7635467980295566,0.7635467980295566
