,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0,0.47952218430034127,0.921311475409836,0.8835785822189895,0.460655737704918,0.921311475409836,0.8488148347218489,0.5,0.921311475409836,0.921311475409836
1,0.47952218430034127,0.921311475409836,0.921311475409836,0.47952218430034127,0.921311475409836,0.921311475409836,0.47952218430034127,0.921311475409836,0.921311475409836
2,0.45438282647584977,0.8327868852459016,0.7568081175401039,0.4163934426229508,0.8327868852459016,0.6935339962375706,0.5,0.8327868852459016,0.8327868852459016
3,0.4601769911504424,0.8524590163934426,0.7845640504860002,0.4262295081967213,0.8524590163934426,0.7266863746304756,0.5,0.8524590163934426,0.8524590163934426
4,0.47952218430034127,0.921311475409836,0.8835785822189895,0.460655737704918,0.921311475409836,0.8488148347218489,0.5,0.921311475409836,0.921311475409836
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0.4899497487437186,0.9605911330049262,0.9412827685224151,0.4802955665024631,0.9605911330049262,0.9227353248076877,0.5,0.9605911330049262,0.9605911330049262
7,0.437378277153558,0.7569786535303776,0.6608896514824449,0.464759535655058,0.7569786535303776,0.6218823779297273,0.4980958781362007,0.7569786535303776,0.7569786535303776
8,0.4899497487437186,0.9605911330049262,0.9412827685224151,0.4802955665024631,0.9605911330049262,0.9227353248076877,0.5,0.9605911330049262,0.9605911330049262
9,0.46858638743455494,0.8817733990147785,0.8263740231604466,0.4408866995073892,0.8817733990147784,0.7775243272100755,0.5,0.8817733990147784,0.8817733990147784
