,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0,0.46875,0.8823529411764706,0.8272058823529411,0.4411764705882353,0.8823529411764706,0.7785467128027681,0.5,0.8823529411764706,0.8823529411764706
1,0.4795918367346939,0.9215686274509803,0.8839535814325731,0.46078431372549017,0.9215686274509803,0.8492887351018839,0.5,0.9215686274509803,0.9215686274509803
2,0.4795918367346939,0.9215686274509803,0.8839535814325731,0.46078431372549017,0.9215686274509803,0.8492887351018839,0.5,0.9215686274509803,0.9215686274509803
3,0.49,0.9607843137254902,0.9415686274509804,0.4803921568627451,0.9607843137254902,0.9231064975009613,0.5,0.9607843137254902,0.9607843137254902
4,0.47959183673469385,0.9215686274509803,0.9215686274509803,0.47959183673469385,0.9215686274509803,0.9215686274509803,0.47959183673469385,0.9215686274509803,0.9215686274509803
5,0.49,0.9607843137254902,0.98,0.5,0.9607843137254902,1.0,0.4803921568627451,0.9607843137254902,0.9607843137254902
6,0.45744680851063835,0.8431372549019607,0.8072590738423029,0.4387755102040816,0.8431372549019608,0.7743097238895558,0.4777777777777778,0.8431372549019608,0.8431372549019608
7,0.49,0.9607843137254902,0.9415686274509804,0.4803921568627451,0.9607843137254902,0.9231064975009613,0.5,0.9607843137254902,0.9607843137254902
8,0.4333333333333333,0.7647058823529412,0.6627450980392157,0.38235294117647056,0.7647058823529411,0.5847750865051903,0.5,0.7647058823529411,0.7647058823529411
9,0.46875,0.8823529411764706,0.8272058823529411,0.4411764705882353,0.8823529411764706,0.7785467128027681,0.5,0.8823529411764706,0.8823529411764706
