,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0,0.4066147859922179,0.6852459016393443,0.5892581488805256,0.35665529010238906,0.6852459016393443,0.5168578302467409,0.47285067873303166,0.6852459016393443,0.6852459016393443
1,0.44545454545454544,0.8032786885245902,0.7156482861400894,0.4016393442622951,0.8032786885245902,0.6452566514377855,0.5,0.8032786885245902,0.8032786885245902
2,0.43308550185873607,0.7639344262295082,0.6616978487415444,0.3819672131147541,0.7639344262295082,0.583595807578608,0.5,0.7639344262295082,0.7639344262295082
3,0.43308550185873607,0.7639344262295082,0.7298555670668536,0.41459074733096085,0.7639344262295082,0.6986873577970947,0.45330739299610895,0.7639344262295082,0.7639344262295082
4,0.1853721287706178,0.1967213114754098,0.11948381806779736,0.5819112627986348,0.19672131147540983,0.8684048564874391,0.5233463035019456,0.19672131147540983,0.19672131147540983
5,0.4514388489208633,0.8229508196721311,0.7430239415025356,0.41147540983606556,0.8229508196721311,0.6772480515990325,0.5,0.8229508196721311,0.8229508196721311
6,0.4132947976878613,0.7044334975369458,0.5822773996981692,0.3522167487684729,0.7044334975369458,0.49622655245213426,0.5,0.7044334975369458,0.7044334975369458
7,0.16254125412541257,0.1625615763546798,0.16601635533011433,0.543010752688172,0.1625615763546798,0.927962286138037,0.5454545454545454,0.1625615763546798,0.1625615763546798
8,0.501840490797546,0.6847290640394089,0.613357913505999,0.6002673796791445,0.6847290640394089,0.6373119780827692,0.5337230215827338,0.6847290640394089,0.6847290640394089
9,0.42,0.7241379310344829,0.7075862068965516,0.4106145251396648,0.7241379310344828,0.6917742246195338,0.4298245614035088,0.7241379310344828,0.7241379310344828
