,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0,0.44545454545454544,0.8032786885245902,0.78575260804769,0.4359430604982206,0.8032786885245902,0.7689749722886645,0.45539033457249073,0.8032786885245902,0.8032786885245902
1,0.4686411149825784,0.8819672131147541,0.8266521962643514,0.44098360655737706,0.8819672131147541,0.7778661650094061,0.5,0.8819672131147541,0.8819672131147541
2,0.43308550185873607,0.7639344262295082,0.6616978487415444,0.3819672131147541,0.7639344262295082,0.583595807578608,0.5,0.7639344262295082,0.7639344262295082
3,0.48305084745762716,0.9344262295081968,0.9027507641011393,0.4672131147540984,0.9344262295081968,0.8731523783929052,0.5,0.9344262295081968,0.9344262295081968
4,0.4649122807017544,0.8688524590163934,0.8444636180615473,0.4522184300341297,0.8688524590163934,0.8214065909472389,0.47833935018050544,0.8688524590163934,0.8688524590163934
5,0.47952218430034127,0.921311475409836,0.921311475409836,0.47952218430034127,0.921311475409836,0.921311475409836,0.47952218430034127,0.921311475409836,0.921311475409836
6,0.4794871794871795,0.9211822660098522,0.9211822660098522,0.4794871794871795,0.9211822660098522,0.9211822660098522,0.4794871794871795,0.9211822660098522,0.9211822660098522
7,0.46858638743455494,0.8817733990147785,0.8263740231604466,0.4408866995073892,0.8817733990147784,0.7775243272100755,0.5,0.8817733990147784,0.8817733990147784
8,0.45721925133689845,0.8423645320197044,0.8063275466926584,0.43846153846153846,0.8423645320197044,0.7732474422129594,0.4776536312849162,0.8423645320197044,0.8423645320197044
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
