,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0,0.4574468085106383,0.8431372549019607,0.771380892782645,0.4215686274509804,0.8431372549019608,0.710880430603614,0.5,0.8431372549019608,0.8431372549019608
1,0.49,0.9607843137254902,0.9415686274509804,0.4803921568627451,0.9607843137254902,0.9231064975009613,0.5,0.9607843137254902,0.9607843137254902
2,0.48484848484848486,0.9411764705882353,0.9126559714795008,0.47058823529411764,0.9411764705882353,0.8858131487889274,0.5,0.9411764705882353,0.9411764705882353
3,0.4516129032258064,0.8235294117647058,0.7792536369386462,0.42857142857142855,0.8235294117647058,0.7394957983193277,0.4772727272727273,0.8235294117647058,0.8235294117647058
4,0.46875000000000006,0.8823529411764706,0.8639705882352943,0.45918367346938777,0.8823529411764706,0.8463385354141657,0.4787234042553192,0.8823529411764706,0.8823529411764706
5,0.47959183673469385,0.9215686274509803,0.9215686274509803,0.47959183673469385,0.9215686274509803,0.9215686274509803,0.47959183673469385,0.9215686274509803,0.9215686274509803
6,0.47959183673469385,0.9215686274509803,0.9215686274509803,0.47959183673469385,0.9215686274509803,0.9215686274509803,0.47959183673469385,0.9215686274509803,0.9215686274509803
7,0.44565217391304346,0.8039215686274509,0.7514919011082694,0.41836734693877553,0.803921568627451,0.7054821928771509,0.47674418604651164,0.803921568627451,0.803921568627451
8,0.4574468085106383,0.8431372549019607,0.8431372549019608,0.4574468085106383,0.8431372549019608,0.8431372549019608,0.4574468085106383,0.8431372549019608,0.8431372549019608
9,0.4795918367346939,0.9215686274509803,0.8839535814325731,0.46078431372549017,0.9215686274509803,0.8492887351018839,0.5,0.9215686274509803,0.9215686274509803
