,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0,0.45744680851063835,0.8431372549019607,0.8072590738423029,0.4387755102040816,0.8431372549019608,0.7743097238895558,0.4777777777777778,0.8431372549019608,0.8431372549019608
1,0.4333333333333333,0.7647058823529412,0.6627450980392157,0.38235294117647056,0.7647058823529411,0.5847750865051903,0.5,0.7647058823529411,0.7647058823529411
2,0.44565217391304346,0.8039215686274509,0.7514919011082694,0.41836734693877553,0.803921568627451,0.7054821928771509,0.47674418604651164,0.803921568627451,0.803921568627451
3,0.4574468085106383,0.8431372549019607,0.8431372549019608,0.4574468085106383,0.8431372549019608,0.8431372549019608,0.4574468085106383,0.8431372549019608,0.8431372549019608
4,0.4456521739130435,0.8039215686274509,0.7165387894288151,0.4019607843137255,0.803921568627451,0.6462898885044214,0.5,0.803921568627451,0.803921568627451
5,0.45744680851063835,0.8431372549019607,0.8072590738423029,0.4387755102040816,0.8431372549019608,0.7743097238895558,0.4777777777777778,0.8431372549019608,0.8431372549019608
6,0.46875,0.8823529411764706,0.8272058823529411,0.4411764705882353,0.8823529411764706,0.7785467128027681,0.5,0.8823529411764706,0.8823529411764706
7,0.7287234042553192,0.9215686274509803,0.9215686274509806,0.7287234042553192,0.9215686274509803,0.9215686274509803,0.7287234042553192,0.9215686274509803,0.9215686274509803
8,0.5149017121116043,0.7058823529411765,0.6879779178634041,0.5203488372093024,0.7058823529411765,0.6740766073871409,0.5159090909090909,0.7058823529411765,0.7058823529411765
9,0.4631578947368421,0.8627450980392157,0.7991744066047471,0.43137254901960786,0.8627450980392157,0.744329104190696,0.5,0.8627450980392157,0.8627450980392157
