,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0,0.4524236983842011,0.8262295081967214,0.7832121729405187,0.4300341296928328,0.8262295081967214,0.7444525261567728,0.4772727272727273,0.8262295081967214,0.8262295081967214
1,0.4620811287477954,0.8590163934426228,0.7938705293896551,0.42950819672131146,0.8590163934426229,0.7379091642031711,0.5,0.8590163934426229,0.8590163934426229
2,0.47952218430034127,0.921311475409836,0.921311475409836,0.47952218430034127,0.921311475409836,0.921311475409836,0.47952218430034127,0.921311475409836,0.921311475409836
3,0.47952218430034127,0.921311475409836,0.8835785822189895,0.460655737704918,0.921311475409836,0.8488148347218489,0.5,0.921311475409836,0.921311475409836
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.4572953736654804,0.8426229508196721,0.7706551543083833,0.42131147540983604,0.8426229508196721,0.7100134372480515,0.5,0.8426229508196721,0.8426229508196721
6,0.4899497487437186,0.9605911330049262,0.9798994974874373,0.5,0.9605911330049262,1.0,0.4802955665024631,0.9605911330049262,0.9605911330049262
7,0.42,0.7241379310344829,0.6744827586206896,0.393048128342246,0.7241379310344828,0.6312004425594689,0.450920245398773,0.7241379310344828,0.7241379310344828
8,0.46858638743455494,0.8817733990147785,0.8263740231604466,0.4408866995073892,0.8817733990147784,0.7775243272100755,0.5,0.8817733990147784,0.8817733990147784
9,0.47948717948717945,0.9211822660098522,0.8833901730453455,0.4605911330049261,0.9211822660098522,0.848576767211046,0.5,0.9211822660098522,0.9211822660098522
