,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0,0.2870065789473684,0.3333333333333333,0.25493421052631576,0.29941860465116277,0.3333333333333333,0.29069767441860467,0.3904761904761905,0.3333333333333333,0.3333333333333333
1,0.23095238095238094,0.2549019607843137,0.153781512605042,0.6122448979591837,0.2549019607843137,0.8327330932372948,0.525,0.2549019607843137,0.2549019607843137
2,0.38503118503118505,0.43137254901960786,0.3353797236150178,0.6914893617021276,0.43137254901960786,0.7822277847309137,0.5606060606060606,0.43137254901960786,0.43137254901960786
3,0.3137254901960785,0.3137254901960784,0.3137254901960785,0.5930232558139534,0.3137254901960784,0.8723210214318285,0.5930232558139534,0.3137254901960784,0.3137254901960784
4,0.1516441005802708,0.1568627450980392,0.10076231653202868,0.5612244897959183,0.1568627450980392,0.8967587034813926,0.5222222222222223,0.1568627450980392,0.1568627450980392
5,0.3270691723310676,0.35294117647058826,0.2675635628101701,0.648936170212766,0.35294117647058826,0.8072590738423028,0.5540540540540541,0.35294117647058826,0.35294117647058826
6,0.23095238095238094,0.2549019607843137,0.17507002801120447,0.28888888888888886,0.2549019607843137,0.30718954248366015,0.39444444444444443,0.2549019607843137,0.2549019607843137
7,0.29384615384615387,0.29411764705882354,0.3038914027149322,0.5813953488372093,0.29411764705882354,0.8850889192886456,0.5909090909090909,0.29411764705882354,0.29411764705882354
8,0.2702020202020202,0.3333333333333333,0.20707070707070707,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.45959595959595956,0.3333333333333333,0.3333333333333333
9,0.35238095238095235,0.37254901960784315,0.30980392156862746,0.5162337662337663,0.37254901960784315,0.590017825311943,0.5089285714285714,0.37254901960784315,0.37254901960784315
