,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0,0.43923515352086784,0.7622950819672131,0.6639118208204859,0.5488742449203734,0.7622950819672131,0.6626515785777947,0.5013262994754412,0.7622950819672131,0.7622950819672131
1,0.27428645255757367,0.2754098360655738,0.2547208564599052,0.5892193308550185,0.2754098360655738,0.8707051008592845,0.5700389105058365,0.2754098360655738,0.2754098360655738
2,0.4066147859922179,0.6852459016393443,0.6212540664667985,0.3718861209964413,0.6852459016393443,0.5681932209322677,0.44849785407725323,0.6852459016393443,0.6852459016393443
3,0.27428645255757367,0.2754098360655738,0.2547208564599052,0.5892193308550185,0.2754098360655738,0.8707051008592845,0.5700389105058365,0.2754098360655738,0.2754098360655738
4,0.3912175648702595,0.6426229508196721,0.5028107718988253,0.32131147540983607,0.6426229508196721,0.41296425692018274,0.5,0.6426229508196721,0.6426229508196721
5,0.27080640992504523,0.2721311475409836,0.29475358990546974,0.5680933852140078,0.2721311475409836,0.9008738916884609,0.5888888888888889,0.2721311475409836,0.2721311475409836
6,0.3109906478157888,0.31527093596059114,0.3481756510737588,0.4940860215053764,0.31527093596059114,0.7263785158112188,0.4919590643274854,0.31527093596059114,0.31527093596059114
7,0.2655969286048286,0.27586206896551724,0.3318926267676095,0.46827956989247316,0.27586206896551724,0.7470152020763812,0.4450651769087523,0.27586206896551724,0.27586206896551724
8,0.5172413793103448,0.7635467980295565,0.6820112111431968,0.8787878787878788,0.7635467980295566,0.8208687863860277,0.5471698113207547,0.7635467980295566,0.7635467980295566
9,0.5556597873671045,0.7241379310344829,0.6917901274503462,0.5900673400673401,0.7241379310344828,0.6809474050853361,0.5552115583075335,0.7241379310344828,0.7241379310344828
